Lat,Lng,HDD30,CDD30
41.066666999999995,-81.516667,5752,856
40.83333,-82.35,6606,561
41.85,-80.8,6492,459
39.333333,-82.083333,5690,705
39.983333,-81.15,6113,594
40.416667,-83.75,6221,729
41.416667,-83.583333,6492,690
40.833333,-83.0,6463,633
40.266667,-81.0,5895,707
39.81667,-81.6,5553,691
40.033333,-81.583333,5348,813
41.0,-80.75,6679,432
39.16667,-82.21667,5989,615
40.56667,-84.53333,5831,868
40.3,-82.65,6289,645
41.583333,-81.2,6956,372
39.15,-84.61667,5586,969
39.33333,-82.98333000000001,5570,863
38.783333,-84.133333,5138,968
41.166667,-81.916667,6525,558
39.116667,-84.7,5228,942
39.15,-84.516667,4841,1210
39.1,-84.416667,4883,1131
39.58333,-82.93333,5382,883
41.4,-81.85,6121,702
39.933333000000005,-82.95,5349,935
39.98333,-82.86667,5492,951
40.283333,-81.866667,5680,734
40.36667,-81.8,6034,706
40.45,-82.26666999999999,6600,503
39.766667,-84.166667,5343,1214
39.9,-84.2,5690,935
41.283333,-84.283333,6229,805
40.316666999999995,-83.06666700000001,6178,739
40.383333,-81.333333,6198,580
41.68333,-80.63333,6796,406
39.75,-84.633333,6166,743
41.38333,-82.05,5731,818
39.35,-84.58333,5261,1135
41.01667,-83.66667,6242,704
41.066666999999995,-83.666667,6194,809
39.566666999999995,-84.31666700000001,5609,879
40.41667,-82.53333,6574,521
41.366667,-83.166667,6253,746
38.81667,-82.18333,5048,1024
40.116667,-84.666667,6306,697
39.66667,-80.86667,5625,730
39.13333,-83.6,5555,827
41.316666999999995,-81.15,6715,438
41.21667,-83.76666999999999,6592,611
40.11667,-83.48333000000001,5552,892
39.03333,-82.63333,5571,772
40.65,-83.61667,6256,806
39.71667,-82.6,5887,764
40.7,-84.05,5932,835
39.88333,-83.45,6133,720
40.81667,-82.51666999999999,6364,653
40.75,-82.25,6528,548
39.41667,-81.43333,5343,880
40.6,-83.16667,6300,703
40.233333,-83.366667,5876,833
39.65,-81.833333,5606,768
39.166667,-84.3,5423,962
40.55,-81.916667,6334,566
40.716667,-80.9,6092,564
41.15,-80.783333,5803,746
41.55,-84.666667,6572,713
41.383333,-84.06666700000001,6567,670
40.083333,-82.416667,6084,687
39.733333,-82.216667,6088,610
40.5,-81.45,6098,640
39.4,-81.21667,5384,820
41.25,-82.616667,6347,624
41.283333,-82.233333,6497,594
41.6,-83.2,5894,845
41.75,-81.3,5831,664
40.983333,-83.95,6315,724
41.116667,-84.583333,6738,620
38.966667,-83.31666700000001,4918,928
39.833333,-81.916667,6639,373
38.733333,-82.85,5132,970
41.65,-82.83333,6209,814
38.78333,-83.85,5331,925
41.416667,-82.666667,6065,785
40.283333,-84.15,6202,718
38.41667,-82.58333,5213,968
39.95,-83.75,5921,796
40.383333,-80.633333,5620,743
41.116667,-83.133333,6217,761
41.6,-83.8,6460,715
41.65,-83.53333,5464,1257
40.833333,-83.283333,6200,761
40.133333,-83.8,5998,783
40.866667,-84.583333,6248,829
41.25,-80.8,6678,458
39.516667,-83.483333,5417,870
41.51667,-84.15,6700,638
39.166667,-82.966667,5571,877
40.11667,-82.93333,5434,924
39.45,-83.833333,5787,776
40.85,-81.983333,6306,595
39.63333,-83.9,5531,768
41.266667,-80.666667,6451,552
34.766667,-96.666667,3292,1899
34.58333,-99.33333,3510,2118
34.883333,-99.3,3556,2162
36.8,-98.666667,4483,1861
35.066666999999995,-98.25,3975,1752
34.233333,-95.616667,3046,1978
34.166667,-97.133333,3036,2228
36.133333,-99.766667,4628,1388
34.43333,-96.08333,3211,2055
36.55,-96.166667,3897,1775
36.75,-95.966667,3743,1894
34.38333,-94.93333,3784,1486
34.13333,-94.95,2994,2014
36.816666999999995,-100.51666,4727,1552
36.516667,-97.466667,4256,1842
35.966667,-95.866667,3917,1746
36.85,-97.3,4437,1764
35.13333,-97.66667,3255,2011
36.783333,-102.48333000000001,4629,1169
34.016667,-95.883333,3207,1927
35.833333,-96.4,3560,1805
34.15,-94.68333,3001,1937
36.833333,-99.633333,3938,1996
36.083333,-98.6,4259,1721
35.1,-98.6,4001,1845
35.7,-96.883333,3790,1821
34.45,-98.733333,3555,2172
36.75,-98.366667,4447,1870
34.5,-96.96667,3386,1944
35.05,-97.91667,3221,2221
36.316666999999995,-95.616667,4082,1701
36.28333,-96.55,3643,1819
35.516667,-98.966667,3950,1968
35.983333,-96.766667,3809,1865
34.5,-97.95,3349,1969
33.983333,-96.383333,3244,1963
35.53333,-98.0,4008,1794
35.416667,-99.4,4143,1618
36.4,-97.883333,4269,1852
35.2,-99.8,4126,1644
35.283333,-95.583333,3128,2171
36.55,-99.583333,4713,1482
34.35,-99.033333,3366,2171
36.76667,-99.11667,4542,1738
36.316666999999995,-99.75,4472,1588
36.85,-100.05,4367,1720
35.633333,-98.31666700000001,3844,1833
36.6,-101.61667,4594,1428
36.75,-98.133333,4300,1844
35.883333,-97.43333299999999,4001,1797
35.633333,-99.383333,4366,1658
35.2,-95.883333,3243,1923
34.233333,-97.483333,3306,2043
36.55,-98.266667,4349,1788
36.1,-97.9,4309,1787
35.016667,-99.1,3621,2070
35.083333,-96.4,3653,1779
34.683333000000005,-99.916667,3438,2085
36.83333,-101.23333000000001,4375,1553
34.016667,-95.533333,3102,1929
33.883333,-94.833333,3015,1989
36.716667,-97.783333,4337,1871
36.166667,-94.833333,3700,1607
36.9,-102.96666,4468,1235
36.15,-96.25,3948,1765
35.866667,-97.93333299999999,4154,1824
35.3,-95.36667,3716,1712
34.6,-98.4,3326,2199
34.833333,-97.6,3641,1914
34.1,-96.766667,3224,2058
34.83333,-99.43333,3721,1916
36.166667,-96.383333,3600,1863
33.933333000000005,-97.116667,3102,2086
34.88333,-95.78333,3199,2026
35.15,-94.95,3050,2061
34.31667,-95.86667,3183,1965
35.516667,-96.916667,4108,1542
36.883333,-94.866667,4284,1505
35.71667,-95.36667,3667,1858
36.233333,-99.166667,4540,1589
36.883333,-97.05,4548,1645
36.683333000000005,-95.633333,3738,1876
36.116667,-98.31666700000001,3744,2040
35.35,-96.31667,3067,2131
35.4,-97.6,3663,1907
35.616667,-95.966667,3777,1709
34.75,-97.216667,3537,1921
36.666667,-96.333333,3843,1813
36.283333,-97.283333,3996,1932
36.733333,-97.1,4053,1964
35.05,-94.616667,3086,1993
35.03333,-94.63333,3431,1856
36.23333,-95.33333,4049,1679
35.016667,-97.366667,3713,1906
36.5,-96.733333,4120,1744
35.65,-99.916667,4174,1627
35.45,-94.8,3642,1806
35.216667,-96.666667,3460,2024
34.466667,-94.633333,3772,1421
36.383333,-95.05,3396,1961
36.116667,-97.083333,3899,1881
35.816666999999995,-94.633333,3800,1450
35.916667,-94.966667,3614,1756
36.033333,-98.966667,4366,1697
36.183333000000005,-95.9,3642,2049
36.81667,-100.86667,4940,1399
34.616667,-95.266667,3034,1959
36.633333,-95.15,3907,1674
35.966667,-95.383333,3413,1905
34.35,-98.31666700000001,3448,2103
35.85,-98.416667,4190,1802
34.1,-98.016667,2715,2487
36.583333,-98.883333,4241,1941
35.533333,-98.7,3905,2028
35.516667,-95.133333,3639,1875
34.733333,-98.716667,3871,1775
34.91667,-95.33333,3210,1884
42.183333000000005,-119.88333,6536,390
42.96667,-120.0,7075,250
44.916667,-120.71666,6517,301
45.716667,-120.18333,4893,979
42.2,-122.46666,5211,350
46.15,-123.88333,5056,22
44.533333,-118.41666000000001,8467,78
44.833333,-117.81666000000001,7186,267
43.116667,-124.41666000000001,4639,5
43.95,-120.21667,7026,220
45.5,-122.81667,4723,287
44.28333,-122.03333,6259,219
44.066666999999995,-121.31666000000001,7042,147
43.916667,-118.08333,6763,484
45.83333,-119.7,5192,693
45.633333,-121.96666,4814,343
42.05,-124.28333,3956,17
43.8,-120.6,8267,100
42.78333,-117.85,5956,686
43.58333,-118.95,7785,218
44.4,-122.5,5410,101
42.16667,-123.65,4569,550
43.216667,-121.78333,8025,69
42.65,-121.95,7441,96
46.1,-123.26666000000002,5597,84
45.2,-123.88333,4608,13
45.233333,-120.2,6725,257
43.18333,-124.2,4679,8
44.566666999999995,-123.28333,4715,247
44.5,-123.45,5501,139
43.783333,-123.06666000000001,4938,161
43.71667,-123.05,5112,187
45.3,-117.81666000000001,6713,277
42.866667,-122.16666000000001,9903,21
44.933333000000005,-123.31666000000001,5018,222
42.933333000000005,-117.33333,7255,252
44.71667,-122.25,5333,248
43.16667,-124.0,4380,113
43.78333,-122.96667,4820,216
43.666667,-123.31666000000001,4523,236
43.8,-118.38333,7092,353
45.6,-121.16666000000001,5699,386
45.55,-117.91666000000001,6444,217
43.666667,-123.55,4166,319
45.71667,-117.15,7364,180
45.266667,-122.31666000000001,4856,205
44.03333,-123.11667,4786,242
44.86667,-123.43333,5120,221
44.116667,-123.28333,4591,325
45.533333,-123.1,4729,409
44.983333,-120.15,6085,271
44.41667,-122.66667,4855,182
43.2,-121.06666000000001,8462,46
43.75,-124.11667,4504,14
42.433333000000005,-124.41666000000001,4163,11
45.3,-121.75,8346,46
42.433333000000005,-123.33333,4735,418
44.5,-120.9,7195,140
44.916667,-117.16666000000001,7073,327
42.55,-119.65,7922,115
45.383333,-121.7,4721,272
45.333333,-119.55,5599,468
45.85,-119.31666000000001,5045,727
45.516667,-122.98333000000001,4532,323
43.93333,-124.1,4782,20
45.666667,-121.51666000000002,5533,298
42.21667,-122.36667,7598,107
44.35,-117.26666000000002,5823,1110
43.36667,-122.96667,4953,208
42.633333,-124.05,4062,547
44.31667,-117.98333000000001,7669,401
44.4,-118.95,6377,349
43.8,-117.93333,5659,838
45.2,-120.68333,6247,417
42.233333,-121.66666000000001,6388,413
42.133333,-121.75,6916,216
44.61667,-122.71667,5245,135
45.33333,-118.08333,6416,419
42.2,-120.35,7021,313
44.91667,-123.58333,7675,41
44.1,-122.68333,4725,216
43.33333,-122.16667,7060,163
44.716667,-119.1,7537,141
43.91667,-122.76666999999999,4584,264
42.66667,-122.68333,5034,446
44.7,-121.11666000000001,6019,314
44.66667,-121.15,6346,327
43.983333,-117.06666000000001,6113,763
43.28333,-118.83333,7158,234
44.616667,-121.93333,6674,126
44.66667,-118.0,8068,138
42.41667,-117.86667,6475,449
44.166667,-122.16666000000001,5330,333
45.216667,-122.93333,4815,288
42.3,-122.86667,4894,426
42.36667,-122.86667,4539,711
44.583333,-121.2,6419,193
45.466667,-120.35,5768,561
45.933333000000005,-118.4,4951,799
44.566666999999995,-120.15,5966,465
44.81667,-119.41667,5726,480
45.483333,-120.71666,6306,336
44.58333,-124.05,4969,8
43.366667,-124.21666,4464,12
45.28333,-122.75,4847,261
43.866667,-117.0,5733,862
43.666667,-122.5,5142,214
44.316666999999995,-120.55,7978,119
43.55,-121.96667,8789,35
44.01667,-117.01666999999999,6078,823
43.283333,-119.3,6715,275
45.35,-122.6,4129,475
45.03333,-123.93333,5007,11
43.65,-117.25,5603,754
42.7,-120.55,6430,273
45.53333,-121.56667,6239,162
44.13333,-120.0,7191,145
44.73333,-121.25,4810,733
45.7,-118.68333,5678,452
45.66667,-118.76666999999999,5406,529
45.68333,-118.85,5321,644
45.483333,-118.83333,5508,489
45.51667,-122.68333,4300,393
45.6,-122.6,4400,390
42.75,-124.5,4412,9
42.883333,-124.06666000000001,4128,140
42.816666999999995,-118.88333,6494,235
44.3,-120.85,6782,154
42.75,-122.6,5292,341
44.26667,-121.15,6274,297
44.783333,-117.18333,6236,552
42.966667,-123.35,4392,344
43.5,-118.06666000000001,6449,495
43.36667,-117.11667,6726,315
42.83333,-117.63333,6393,487
43.2,-123.35,4018,516
42.333333,-120.88333,7426,113
42.23333,-123.03333,4681,463
45.86667,-122.81667,4491,450
44.91667,-123.0,4784,257
44.466667,-121.98333000000001,7812,55
44.433333000000005,-121.85,9026,29
44.96667,-122.53333,6130,86
45.916667,-123.81666000000001,4506,33
44.133333,-118.98333000000001,9128,35
42.61667,-123.36667,6177,248
43.116667,-117.03333,6916,432
44.883333,-122.65,6208,76
43.13333,-121.06667,7145,182
45.0,-122.76666999999999,4777,262
44.28333,-121.53333,7438,125
42.45,-121.5,7709,126
43.48333,-119.68333,7428,332
44.78333,-122.81667,4778,247
42.95,-120.78333,6062,412
43.55,-119.51666999999999,7622,166
45.6,-121.2,4788,794
43.266667,-120.93333,7427,121
45.116667,-122.06666000000001,5803,144
44.4,-123.88333,4505,90
45.433333000000005,-123.85,5241,8
43.28333,-122.45,5709,306
45.55,-122.4,4401,397
45.116667,-118.95,7801,71
45.216667,-117.86666000000001,6513,284
44.166667,-117.01666000000002,6146,824
42.483333,-120.28333,6694,250
44.83333,-123.61667,5614,65
45.86667,-123.18333,6100,46
43.25,-119.88333,7336,227
46.0,-118.05,6351,218
45.566666999999995,-117.53333,7017,208
44.05,-117.75,6226,662
42.33333,-118.23333000000001,6865,353
43.683333000000005,-121.7,7490,130
43.28333,-123.36667,4545,320
40.6,-75.466667,5830,787
40.3,-78.31667,5952,592
40.5,-78.46667,6055,546
40.66667,-80.0,6022,594
40.86667,-75.65,6565,454
39.93333,-77.25,6013,684
40.236667,-77.3575,5884,667
40.38333,-76.03333,5876,723
41.8,-78.63333,7666,217
41.9525,-78.7245,7584,219
41.15,-79.08333,7068,277
40.51667,-75.2,5595,722
40.376166999999995,-80.43333299999999,6332,428
40.85,-79.91667,6613,441
41.65,-76.85,7155,286
39.85,-79.58333,6385,345
39.93333,-77.66667,5566,769
41.206167,-79.375,6934,413
41.73333,-78.53333,7319,203
39.98333,-75.86667,5597,716
39.8,-79.366833,6144,570
41.916667,-79.616667,6777,348
41.81667,-78.05,7471,206
40.334833,-79.301333,5884,682
40.08333,-75.55,5259,966
40.105,-79.383333,6684,393
40.186333000000005,-79.854333,5462,829
41.18333,-78.9,6834,384
40.46667,-78.73333000000001,6585,335
39.8,-77.26666999999999,5427,780
41.5,-78.23333000000001,6747,421
42.083333,-80.18333299999999,6243,620
40.0,-78.366667,6218,519
40.7095,-79.503833,5994,655
41.11667,-75.73333000000001,7725,196
41.4,-79.833333,6458,500
41.016667,-75.9,7466,234
40.23333,-75.43333,5759,690
41.416667,-80.383333,6562,512
40.566666999999995,-76.0,5812,737
39.793,-76.968333,5257,933
40.266667,-76.883333,5201,955
41.45,-75.18333299999999,7039,300
39.8235,-76.32600000000001,5216,982
40.2,-75.78333,5649,614
40.6,-79.11667,5957,516
41.5,-80.466667,6641,447
40.333333,-78.883333,5455,803
41.672667,-78.80199999999999,8094,120
39.98333,-78.71667,5610,658
40.05,-76.28333,5448,809
40.0705,-76.28666700000001,5401,771
40.16667,-79.15,7304,295
40.901666999999996,-77.207167,5764,715
40.307333,-76.471333,5960,578
40.589166999999996,-77.5725,5854,657
41.65,-80.43333,6865,428
41.1205,-77.452,6294,573
40.83333,-78.43333,7215,270
39.816666999999995,-75.43333299999999,4469,1333
40.75,-79.033333,6909,400
41.37,-74.69166700000001,6344,520
40.35,-79.86667,5727,709
41.65,-80.18333299999999,6739,401
41.23333,-80.23333000000001,6271,482
39.823667,-77.903667,5414,785
41.1,-76.56666700000001,6672,404
40.65,-80.38333,5935,680
41.833333,-75.883333,7395,281
40.142333,-74.952167,5363,896
41.033333,-80.3,6224,587
40.474167,-77.135,5697,702
40.133333,-75.31666700000001,5022,1038
39.8,-76.05,5346,824
40.8,-75.616667,5546,814
39.88333,-75.23333000000001,4759,1235
40.9,-78.08333,7001,296
40.116667,-75.2,5174,884
40.5,-80.21667,5829,726
41.733333,-75.45,8247,134
40.65,-78.55,6604,405
40.920833,-79.274167,6760,414
40.43333,-78.0,6152,532
40.36667,-75.93333,5395,845
41.316666999999995,-77.75,6164,535
41.416667,-78.733333,7308,238
40.55,-75.71667,6203,481
40.51667,-79.55,6361,442
40.8,-76.86667,6093,608
39.983333,-77.55,5462,862
41.067333000000005,-80.051167,6892,388
40.8,-77.85,6345,538
41.4,-78.01666999999999,6754,467
40.1,-78.95,6978,297
40.983333,-75.2,6246,548
41.483333,-79.45,6972,402
41.63333,-79.7,7223,332
41.18333,-75.41667,7625,190
41.766667,-76.43333299999999,6600,437
39.9,-79.733333,5736,630
41.85,-79.15,6703,440
40.21667,-80.25,6268,559
39.82,-80.20666700000001,5950,561
41.716667,-77.266667,7505,205
39.95,-75.583333,5279,837
41.33333,-75.73333000000001,6234,611
41.25,-76.93333299999999,6063,709
39.966667,-76.716667,5233,862
41.166667,-71.6,5356,466
41.483333,-71.533333,5993,441
41.48333,-71.3,5624,475
41.85,-71.73333000000001,6364,421
41.73333,-71.43333,5754,714
33.533333,-81.56666700000001,2413,2081
33.0,-81.3,2503,1922
34.466667,-82.68333299999999,3360,1508
34.5,-82.71667,3087,1700
33.45,-79.56667,2471,1895
33.28333,-81.05,2297,1954
32.233333,-80.716667,2024,2241
34.233333,-80.233333,2899,1758
33.333333,-81.266667,2177,2047
33.51667,-79.08333,2160,2065
35.11667,-82.6,4530,626
34.083333,-82.56666700000001,3157,1685
34.283333,-80.55,3316,1471
32.9,-80.03333,2005,2306
32.783333,-79.93333299999999,1755,2473
34.7,-79.95,3140,1682
34.683333000000005,-81.2,3326,1558
33.66667,-82.18333,2730,2023
34.683333000000005,-82.833333,3194,1584
33.95,-81.11667,2594,2074
34.0,-81.01666999999999,2044,2475
33.9,-79.06666700000001,2415,1987
34.283333,-79.833333,2408,1999
34.283333,-79.43333299999999,3091,1652
32.48333,-80.33333,2158,2202
34.18333,-79.71667,2524,2029
34.166667,-79.833333,2566,2053
33.366667,-79.283333,2065,2049
34.9,-82.21667,3272,1526
34.166667,-82.15,3255,1558
32.86667,-81.11667,1907,2251
32.21667,-80.75,2128,2012
33.31667,-80.41667,2216,2143
33.8,-81.81667,3180,1567
34.55,-80.6,3132,1594
33.65,-79.833333,2637,1861
33.866667,-79.75,2718,1840
34.583333,-82.083333,3363,1577
34.166667,-81.416667,2947,1681
34.7,-83.2,3995,968
34.05,-78.883333,2704,1785
33.683333000000005,-80.2,2482,2071
34.166667,-79.383333,2895,1727
33.08333,-79.46667,2275,2067
34.683333000000005,-79.6,2731,1912
34.25,-81.75,3043,1730
35.05,-81.533333,3737,1223
33.466667,-80.833333,2552,2011
34.76667,-80.4,2656,1837
34.266667,-81.333333,2990,1784
33.766667,-81.25,2574,1918
34.85,-82.65,3309,1397
33.25,-79.983333,2360,1978
32.466667,-80.966667,2103,2152
34.9,-82.98333000000001,3813,1118
34.033333,-81.783333,2982,1881
34.13333,-80.86667,2767,1812
34.666667,-81.516667,2816,1729
35.11667,-81.96667,3485,1393
34.9,-81.91667,3080,1591
32.76667,-79.86667,2260,2124
33.0,-80.18333,2352,2016
33.866667,-80.31666700000001,2577,1913
34.633333,-81.666667,3604,1409
34.766667,-83.05,3567,1302
32.883333,-80.65,2371,1991
33.9,-80.5,2543,1850
34.65,-82.46667,3200,1580
34.35,-81.06666700000001,3004,1728
34.95,-81.05,2934,1721
32.68333,-80.85,2035,2139
45.45,-98.483333,8348,626
43.483333,-99.116667,7599,724
43.65,-97.766667,7271,878
43.016667,-103.65,7321,627
43.316666999999995,-98.35,6855,978
44.7,-103.81666,6995,680
45.0,-103.91667,8155,539
45.383333,-102.56666,7770,676
43.08333,-98.95,7468,732
43.5,-97.5,7788,762
45.883333,-97.716667,8512,641
44.333333,-96.8,8490,523
45.633333,-103.93333,7908,547
43.3,-96.56666700000001,7389,766
44.733333,-97.033333,8792,503
43.583333,-101.1,7015,900
43.05,-96.9,7515,801
43.73333,-99.31667,7484,801
44.883333,-97.733333,8662,559
44.766667,-96.68333299999999,8748,529
45.73333,-98.3,8933,542
43.966667,-101.86666,7675,685
43.766667,-103.6,7936,275
44.383333,-103.71666,8132,331
44.0,-103.78333,9889,51
44.366667,-97.516667,8269,648
45.066666999999995,-101.6,7889,693
44.83333,-101.51666999999999,8126,732
43.3,-103.81666,7338,670
43.65,-103.93333,7812,504
44.4,-102.66666,7424,776
45.766667,-99.616667,8654,601
45.016667,-102.03333,7480,817
45.033333,-99.116667,8197,679
44.016667,-96.533333,8405,574
44.033333,-98.06666700000001,7449,847
44.516667,-103.41666,7024,678
44.25,-100.66667,7092,1006
43.75,-98.95,8141,721
45.033333,-99.95,8263,642
45.4,-101.78333,8520,588
43.233333,-99.416667,7598,714
43.16667,-101.26666999999999,7305,655
44.36667,-99.8,7891,805
44.516667,-99.466667,7956,718
44.9,-99.43333299999999,8356,639
44.416667,-101.91666,7837,685
43.933333000000005,-103.58333,8557,143
43.433333000000005,-103.46666,6984,576
44.016667,-97.516667,8204,643
44.38333,-98.21667,7834,741
43.75,-101.95,6323,1052
45.45,-99.033333,8853,492
43.916667,-99.85,7067,1008
44.61667,-101.33333,7547,863
44.35,-103.78333,8203,274
45.933333000000005,-102.23333000000001,7995,624
45.716667,-98.93333299999999,8433,599
43.5,-101.5,6779,805
45.833333,-103.28333,8454,468
44.03333,-97.16667,8357,534
43.15,-102.38333,6942,704
43.433333000000005,-97.25,7599,807
43.166667,-101.75,7152,700
44.9,-102.71667,8114,659
45.916667,-101.25,8126,668
45.816666999999995,-100.8,8811,560
45.15,-98.483333,8560,617
43.25,-97.583333,7104,893
44.066666999999995,-101.15,7339,810
45.216667,-96.633333,8448,598
44.5,-101.71666,7277,823
44.75,-98.966667,8064,679
43.3,-100.66667,7341,716
43.11667,-100.6,7465,706
43.7,-98.016667,7622,791
45.533333,-100.43333,7984,720
43.88333,-103.45,7809,420
43.883333,-100.71666,7353,816
44.733333,-103.45,7610,690
44.43333,-100.41667,7460,848
43.166667,-103.21666,7244,729
44.61667,-100.13333,8029,716
43.4,-103.26666999999999,7065,649
44.06667,-103.5,8749,141
44.05,-101.6,7416,836
43.083333,-98.533333,6941,902
44.65,-100.65,7282,919
44.55,-102.18333,7578,800
45.916667,-100.28333,8272,701
43.45,-102.45,7555,697
43.96667,-100.16667,7403,828
45.783333,-103.06666,8320,502
44.05,-103.06667,7211,598
44.066666999999995,-103.2,7623,480
44.883333,-98.383333,7844,768
45.366667,-103.4,8126,511
44.7,-102.55,8096,525
45.45,-99.333333,8801,550
45.5,-100.03333,8663,579
43.56667,-96.73333000000001,7812,747
45.666667,-97.05,8302,628
44.48333,-103.86667,7133,608
44.25,-99.6,8394,664
45.31667,-97.03333,8982,448
45.433333000000005,-101.06666,8031,658
43.0,-97.866667,7115,915
45.25,-102.31667,8465,628
42.783333,-96.93333299999999,6696,1021
45.883333,-96.85,8909,544
43.083333,-98.3,6729,1046
44.1,-102.33333,7324,759
44.9,-97.1,8841,492
45.43333,-97.33333,8320,655
45.333333,-97.583333,8685,575
44.0,-96.93333299999999,7828,675
44.083333,-98.55,7416,895
43.733333,-98.716667,7336,852
43.55,-103.48333000000001,7344,433
43.383333,-99.866667,6487,1028
43.5,-100.48333000000001,7163,811
42.9,-97.4,7179,849
36.38333,-84.88333,4500,836
35.1,-89.21667,3642,1636
35.43333,-84.56667,4036,1261
35.266667,-89.0,3665,1635
36.48333,-82.4,4445,956
35.6,-89.266667,3561,1780
36.316666999999995,-86.166667,4127,1327
36.55,-85.516667,4243,1226
35.766667,-87.466667,3689,1405
35.03333,-85.2,3427,1608
36.31667,-87.21667,4433,1273
36.466667,-87.333333,4058,1512
35.21667,-84.78333,3782,1333
35.61667,-87.05,4183,1267
36.183333000000005,-85.5,4229,1190
35.0,-84.383333,3989,1071
35.55,-89.65,3627,1762
35.95,-85.08333,4389,953
35.933333000000005,-85.033333,4822,795
35.48333,-85.03333,3983,1271
36.133333,-87.383333,3980,1315
36.5,-87.85,4203,1363
36.283333,-88.716667,4059,1506
36.01667,-89.4,3325,1923
36.366667,-82.233333,4555,907
36.13333,-82.43333,4338,938
35.166667,-86.583333,3646,1421
35.933333000000005,-86.85,4199,1294
35.716667,-83.516667,4362,797
36.0,-82.833333,4928,773
36.0,-88.43333,4542,1191
35.6,-88.916667,3504,1742
35.616667,-88.833333,3649,1648
36.116667,-83.5,4321,1125
36.55,-82.56666700000001,4178,1139
36.116667,-87.1,4269,1266
35.8984,-83.9569,4056,1297
35.81667,-83.98333000000001,3690,1450
35.95,-83.916667,3531,1527
36.53333,-86.03333,3655,1520
36.15,-84.73333000000001,4686,840
35.26667,-87.31667,3912,1237
36.18333,-86.25,4141,1413
35.8,-84.25,3796,1501
35.433333000000005,-86.783333,4226,1296
35.68333,-88.38333,3718,1684
35.61667,-87.83333,3887,1442
36.38333,-85.3,4264,1154
36.316666999999995,-88.85,4147,1530
35.683333000000005,-85.8,3606,1324
35.05,-89.98333000000001,3041,2187
35.13333,-89.8,3491,1838
35.916667,-88.8,4306,1287
35.25,-85.85,4265,1011
36.2,-83.33333,4214,1191
35.066666999999995,-89.4,3272,1708
36.48333,-81.8,5447,480
35.65,-83.43333,8250,5
35.51667,-87.23333000000001,3831,1530
35.9,-86.5,4107,1388
36.11667,-86.68333,3677,1652
35.71667,-86.96667,3827,1483
36.116667,-89.266667,3981,1571
35.633333,-83.166667,4058,1187
36.183333000000005,-84.06666700000001,4579,935
36.03333,-84.23333000000001,3993,1301
36.48333,-84.5,4789,881
36.31667,-88.23333000000001,4249,1360
35.6,-85.18333,3796,1231
36.61667,-86.56667,4103,1493
35.2,-87.03333,3784,1415
35.75,-89.53333,3667,1715
35.85,-84.7,4354,1101
36.366667,-83.05,4122,1079
36.383333,-89.45,4164,1484
35.233333,-88.216667,3430,1670
35.166667,-88.583333,3643,1554
35.86667,-83.55,4240,1174
35.48333,-86.48333000000001,3739,1433
35.95,-85.8,4476,1092
35.933333000000005,-85.466667,3662,1360
36.566666999999995,-86.783333,4300,1305
36.46667,-83.55,4846,948
35.366667,-86.2,3895,1282
36.45,-89.06666700000001,4256,1431
36.08333,-87.8,4237,1340
35.316666999999995,-87.766667,4076,1291
35.18333,-86.15,3420,1424
35.83333,-86.08333,4141,1266
32.45,-99.68333,2659,2386
32.733333,-99.3,2895,2197
27.75,-98.083333,989,3493
30.35,-103.66666,2549,1482
29.433333,-95.25,1365,2815
35.23333,-101.7,4318,1344
29.46667,-101.03333,1563,3077
29.766666999999998,-94.68333299999999,1484,2753
32.283333,-102.55,2498,2151
29.2,-95.383333,1305,2856
32.75,-99.9,2624,2448
28.26667,-96.8,1246,3146
33.6,-98.6,3046,2258
33.1,-100.23333000000001,3070,2241
32.216667,-95.85,2228,2385
30.3,-97.7,1648,2974
30.883333,-102.3,2330,2435
31.75,-99.96667,2596,2229
30.98333,-103.75,2611,1974
32.26667,-96.63333,2450,2432
28.983333000000002,-95.966667,1038,3212
29.73333,-95.01666999999999,1471,2841
30.066667,-94.18333299999999,1548,2734
28.4,-97.733333,1201,3119
31.116670000000003,-97.46667,2171,2412
27.53333,-98.41667,1092,3512
32.65,-97.45,2509,2466
31.2,-101.46667,2795,2033
32.23333,-101.5,2724,2243
30.1,-98.416667,2166,2262
29.78333,-98.73333000000001,2086,2151
33.583333,-96.2,3062,1991
29.2,-102.95,1729,3318
35.65,-101.45,3979,1540
33.55,-97.85,3080,2086
35.53333,-102.25,4209,1386
29.3,-100.43333,1553,2920
31.15,-99.35,2293,2239
35.65,-103.0,4556,1085
32.766667,-98.9,2592,2469
30.15,-96.4,1589,2989
33.2,-97.766667,2554,2361
33.18333,-102.25,3331,1662
25.91667,-97.46667,644,3874
31.683329999999998,-98.96667,2536,2293
32.5,-97.3,2437,2508
30.766666999999998,-98.233333,2218,2282
30.85,-96.983333,1574,2936
29.66667,-100.01666999999999,2003,2393
35.916667,-100.38333,4520,1540
30.15,-104.68333,1809,2636
29.8607,-98.1959,1777,2617
34.983333,-101.93333,3771,1568
28.516666999999998,-99.866667,1312,3478
29.8,-100.66667,2076,2424
32.15,-94.333333,2343,2262
29.116670000000003,-103.5,1384,3752
28.366670000000003,-99.66667,1172,3681
31.8,-94.18333299999999,2284,2272
31.25,-95.983333,2174,2392
35.68333,-102.33333,4695,1219
